time,OS,RL
196.11,7.95016,10.194
196.31,7.95142,10.1933
196.511,7.95331,10.1996
196.711,7.95488,10.2071
196.911,7.95713,10.2149
197.112,7.95875,10.2227
197.312,7.9611,10.2182
197.512,7.9667,10.2244
197.712,7.97207,10.2289
197.913,7.97613,10.2345
198.113,7.9805,10.2408
198.313,7.98383,10.2455
198.514,7.98618,10.2418
198.714,7.99136,10.2388
198.914,7.99658,10.2417
199.115,8.00242,10.245
199.315,8.0061,10.2414
199.515,8.00738,10.2438
199.715,8.0094,10.2461
199.916,8.00959,10.2474
200.116,8.00934,10.2507
200.316,8.00945,10.2546
200.517,8.00966,10.2582
200.717,8.00885,10.2615
200.917,8.00666,10.2628
201.118,8.00462,10.2566
201.318,7.99993,10.2587
201.518,7.99949,10.2597
201.718,8.00194,10.2606
201.919,8.0055,10.2605
202.119,8.00729,10.2593
202.319,8.00904,10.2545
202.52,8.01077,10.2508
202.72,8.01274,10.2393
202.92,8.01029,10.2338
203.121,8.0006,10.2298
203.321,7.99149,10.2264
203.521,7.9817,10.2253
203.721,7.97166,10.2231
203.922,7.96135,10.2188
204.122,7.9516,10.2165
204.322,7.94161,10.2039
204.523,7.93221,10.2032
204.723,7.9228,10.2025
204.923,7.91446,10.1932
205.124,7.90638,10.1941
205.324,7.89828,10.1965
205.524,7.89098,10.195
205.724,7.88305,10.1954
205.925,7.87554,10.1997
206.125,7.86875,10.1935
206.325,7.86355,10.1979
206.526,7.86102,10.2016
206.726,7.86052,10.2045
206.926,7.86065,10.2069
207.127,7.86214,10.2107
207.327,7.86369,10.2146
207.527,7.86665,10.2151
207.727,7.87079,10.2159
207.928,7.87691,10.217
208.128,7.8845,10.2199
208.328,7.89207,10.2191
208.529,7.89934,10.2199
208.729,7.9085,10.2211
208.929,7.91938,10.2183
209.13,7.93016,10.2211
209.33,7.94049,10.2214
209.53,7.94947,10.2225
209.731,7.95913,10.2224
209.931,7.96811,10.2184
210.131,7.97658,10.2158
210.331,7.98421,10.2139
210.532,7.99073,10.2055
210.732,7.99376,10.2048
210.932,7.99801,10.2028
211.133,8.00344,10.1977
211.333,8.0091,10.1971
211.533,8.01211,10.1958
211.734,8.01774,10.1912
211.934,8.023,10.1894
212.134,8.02595,10.1835
212.335,8.0288,10.1794
212.535,8.03048,10.1741
212.735,8.03197,10.1684
212.935,8.03319,10.1593
213.136,8.03395,10.1527
213.336,8.03556,10.1481
213.536,8.03625,10.1285
213.737,8.03669,10.1233
213.937,8.0371,10.1168
214.137,8.03762,10.1146
214.338,8.03057,10.1128
214.538,8.0229,10.1001
214.738,8.01644,10.0959
214.938,8.01018,10.0895
215.139,8.00898,10.0891
215.339,8.00352,10.0835
215.539,7.99919,10.0823
215.74,7.99457,10.0802
215.94,7.99063,10.079
216.14,7.98693,10.0764
216.34,7.98425,10.0726
216.541,7.98041,10.0689
216.741,7.9784,10.0651
216.941,7.97702,10.0653
217.142,7.977,10.0672
217.342,7.97726,10.0658
217.542,7.97728,10.0646
217.743,7.97742,10.0518
217.943,7.97819,10.0555
218.143,7.97923,10.0589
218.343,7.97999,10.0619
218.544,7.98048,10.0645
218.744,7.98015,10.0697
218.944,7.98154,10.0736
219.145,7.98232,10.0775
219.345,7.98262,10.0823
219.545,7.98243,10.0886
219.746,7.98139,10.094
219.946,7.97977,10.1011
220.146,7.97869,10.1064
220.346,7.97687,10.1099
220.547,7.97678,10.1116
220.747,7.97487,10.1134
220.947,7.97599,10.1141
221.148,7.98083,10.1145
221.348,7.98615,10.113
221.548,7.9917,10.1103
221.749,7.99621,10.1071
221.949,7.99659,10.0999
222.149,7.99532,10.0963
222.349,7.99438,10.0917
222.55,7.9939,10.0885
222.75,7.99302,10.0832
222.95,7.99231,10.0807
223.151,7.99424,10.078
223.351,7.9944,10.0722
223.551,7.99516,10.069
223.752,7.99635,10.0632
223.952,7.99845,10.0552
224.152,7.99992,10.0501
224.352,8.00039,10.0442
224.553,8.00021,10.0228
224.753,7.99848,10.023
224.953,7.99156,10.0179
225.154,7.98272,10.0146
225.354,7.97603,10.0124
225.554,7.97028,10.0092
225.755,7.96389,10.0056
225.955,7.95827,10.0012
226.155,7.95146,9.99812
226.355,7.9458,9.98896
226.556,7.94159,9.98521
226.756,7.93923,9.98437
226.956,7.93685,9.98726
227.157,7.93349,9.98795
227.357,7.93189,9.98824
227.557,7.92925,9.98138
227.758,7.91915,9.98655
227.958,7.91448,9.98454
228.158,7.91094,9.9906
228.358,7.90751,9.99818
228.559,7.90375,10.0061
228.759,7.90215,10.016
228.959,7.90253,10.0256
229.16,7.90237,10.0364
229.36,7.90398,10.0433
229.56,7.90462,10.0544
229.761,7.90655,10.0613
229.961,7.9083,10.0655
230.161,7.91318,10.076
230.361,7.9179,10.0832
230.562,7.92163,10.0924
230.762,7.92622,10.099
230.962,7.93067,10.1021
231.163,7.93497,10.1064
231.363,7.9398,10.1063
231.563,7.94437,10.101
231.764,7.95075,10.0977
231.964,7.95635,10.0931
232.164,7.96036,10.0911
232.364,7.96407,10.0893
232.565,7.96397,10.0828
232.765,7.9651,10.0759
232.965,7.96632,10.0713
233.166,7.96932,10.0685
233.366,7.97115,10.0596
233.566,7.97167,10.0573
233.767,7.96806,10.0471
233.967,7.96508,10.0456
234.167,7.96461,10.0374
234.367,7.96557,10.0355
234.568,7.96659,10.0327
234.768,7.96478,10.0322
234.968,7.96309,10.0303
235.169,7.96066,10.0297
235.369,7.95918,10.0257
235.569,7.95757,10.0209
235.769,7.95742,10.0212
235.97,7.95641,10.0193
236.17,7.95453,10.0168
236.37,7.95121,10.0156
236.571,7.94643,10.0153
236.771,7.93897,10.0186
236.971,7.93095,10.0163
237.172,7.92445,10.022
237.372,7.92097,10.0267
237.572,7.91644,10.0298
237.772,7.91203,10.0337
237.973,7.90768,10.0423
238.173,7.90843,10.0463
238.373,7.90797,10.0586
238.574,7.90681,10.0634
238.774,7.90509,10.0702
238.974,7.90002,10.0751
239.175,7.8961,10.0865
239.375,7.89318,10.0974
239.575,7.89126,10.1058
239.776,7.88943,10.1116
239.976,7.88731,10.1157
240.176,7.89684,10.1182
240.376,7.90922,10.1137
240.577,7.91875,10.1156
240.777,7.93078,10.1146
240.977,7.94412,10.1156
241.178,7.95456,10.1146
241.378,7.95228,10.1119
241.578,7.9506,10.1086
241.779,7.95294,10.1051
241.979,7.95205,10.1022
242.179,7.94918,10.0933
242.379,7.95929,10.0945
242.58,7.96738,10.0923
242.78,7.97658,10.0876
242.98,7.97577,10.0857
243.181,7.98732,10.0805
243.381,8.00022,10.0798
243.581,8.01315,10.0773
243.782,8.02536,10.0729
244.01,8.02398,10.0714
244.21,8.02454,10.0705
244.411,8.02728,10.0698
244.611,8.03082,10.0707
244.811,8.03182,10.0727
245.012,8.03199,10.0763
245.212,8.02942,10.0749
245.412,8.02706,10.0761
245.612,8.0251,10.0782
245.813,8.02277,10.0791
246.013,8.02012,10.0799
246.213,8.01769,10.08
246.414,8.01255,10.0822
246.614,8.00553,10.0842
246.814,7.99872,10.0748
247.015,7.99379,10.0803
247.215,7.98875,10.083
247.415,7.98415,10.0876
247.615,7.9774,10.0934
247.816,7.97057,10.1006
248.016,7.96494,10.1093
248.216,7.96026,10.1201
248.417,7.95595,10.1317
248.617,7.95344,10.1447
248.817,7.95565,10.1558
249.018,7.95473,10.1644
249.218,7.95317,10.1735
249.418,7.95151,10.1818
249.619,7.9504,10.1917
249.819,7.94925,10.1988
250.019,7.94779,10.206
250.219,7.94716,10.2116
250.42,7.94599,10.2159
250.62,7.94797,10.2201
250.82,7.94936,10.224
251.021,7.95127,10.2245
251.221,7.95359,10.2216
251.421,7.95602,10.2198
251.622,7.95693,10.2185
251.822,7.95842,10.2143
252.022,7.95883,10.2126
252.222,7.96129,10.202
252.423,7.96354,10.2019
252.623,7.96849,10.2001
252.823,7.97715,10.1936
253.024,7.98666,10.188
253.224,7.99529,10.1861
253.424,8.00276,10.1815
253.625,8.00809,10.1782
253.825,8.0127,10.175
254.025,8.00888,10.1688
254.226,8.00026,10.1612
254.426,7.99323,10.1573
254.626,7.98769,10.1507
254.826,7.98278,10.1434
255.027,7.97417,10.1302
255.227,7.96895,10.1204
255.427,7.96587,10.1137
255.628,7.96285,10.1095
255.828,7.96015,10.1028
256.028,7.96013,10.0957
256.229,7.96208,10.0856
256.429,7.96559,10.0763
256.629,7.96958,10.0746
256.829,7.97391,10.0725
257.03,7.97774,10.0714
257.23,7.97998,10.0723
257.43,7.98168,10.0769
257.631,7.98079,10.0779
257.831,7.97263,10.0811
258.031,7.96376,10.0798
258.232,7.95482,10.0785
258.432,7.94612,10.0824
258.632,7.93627,10.087
258.832,7.92601,10.0903
259.033,7.92044,10.0935
259.233,7.9159,10.101
259.433,7.91694,10.1035
259.634,7.92019,10.1088
259.834,7.92385,10.114
260.034,7.92914,10.1192
260.235,7.93718,10.1201
260.435,7.94658,10.1296
260.635,7.94616,10.1383
260.835,7.94455,10.1433
261.036,7.94246,10.1447
261.236,7.93844,10.1487
261.436,7.93509,10.1488
261.637,7.93167,10.1474
261.837,7.92916,10.1445
262.037,7.92673,10.1404
262.238,7.9264,10.1357
262.438,7.93149,10.1281
262.638,7.93933,10.1159
262.838,7.94218,10.107
263.039,7.94292,10.0965
263.239,7.9438,10.085
263.439,7.94382,10.0773
263.64,7.94471,10.0682
263.84,7.94437,10.0599
264.04,7.94267,10.0535
264.241,7.94112,10.0457
264.441,7.93818,10.0431
264.641,7.93688,10.0374
264.841,7.93478,10.0354
265.042,7.92986,10.0336
265.242,7.92177,10.0324
265.442,7.91716,10.0297
265.643,7.91299,10.0304
265.843,7.90961,10.03
266.043,7.90438,10.0271
266.244,7.89671,10.0258
266.444,7.88939,10.0169
266.644,7.88208,10.0151
266.844,7.8748,10.0148
267.045,7.86825,10.0177
267.245,7.86092,10.018
267.445,7.85513,10.02
267.646,7.8461,10.0244
267.846,7.84074,10.029
268.046,7.83674,10.0325
268.247,7.8331,10.0266
268.447,7.82967,10.0277
268.647,7.82706,10.0346
268.847,7.82459,10.0398
269.048,7.82203,10.046
269.248,7.81956,10.0507
269.448,7.81704,10.0603
269.649,7.81548,10.0642
269.849,7.81333,10.0681
270.049,7.81519,10.0691
270.249,7.81929,10.082
270.45,7.82592,10.097
270.65,7.83099,10.1001
270.85,7.84033,10.1097
271.051,7.84785,10.117
271.251,7.85447,10.126
271.451,7.85974,10.1328
271.652,7.8653,10.1372
271.852,7.87135,10.1433
272.052,7.87504,10.1415
272.253,7.87858,10.1434
272.453,7.88116,10.1458
272.653,7.88309,10.1471
272.853,7.8822,10.1463
273.054,7.88136,10.1441
273.254,7.87935,10.1413
273.454,7.87766,10.1368
273.655,7.87437,10.1336
273.855,7.87832,10.1275
274.055,7.88229,10.1211
274.256,7.87961,10.1164
274.456,7.87415,10.1121
274.656,7.8686,10.1095
274.856,7.86456,10.1071
275.057,7.8633,10.1058
275.257,7.86313,10.1024
275.457,7.86346,10.0966
275.658,7.86295,10.0972
275.858,7.86264,10.0926
276.058,7.8617,10.0924
276.259,7.85384,10.0924
276.459,7.84946,10.0917
276.659,7.84728,10.0901
276.859,7.84743,10.0843
277.06,7.84852,10.082
277.26,7.8494,10.0808
277.46,7.85051,10.0795
277.661,7.85028,10.0792
277.861,7.85046,10.0806
278.061,7.84945,10.0822
278.261,7.84867,10.0798
278.462,7.8526,10.0825
278.662,7.85743,10.0858
278.862,7.86275,10.0914
279.063,7.86862,10.0971
279.263,7.87252,10.1028
279.463,7.87697,10.1097
279.664,7.88079,10.1157
279.864,7.88624,10.1232
280.064,7.89044,10.1297
280.264,7.89415,10.1379
280.465,7.89761,10.1405
280.665,7.90038,10.1469
280.865,7.90318,10.1509
281.066,7.90435,10.1515
281.266,7.90387,10.1614
281.466,7.90082,10.1654
281.667,7.8975,10.1656
281.867,7.89557,10.1728
282.067,7.89632,10.1785
282.268,7.89659,10.1817
282.468,7.897,10.1859
282.668,7.89882,10.1915
282.868,7.90106,10.1945
283.069,7.90372,10.1945
283.269,7.9068,10.1913
283.469,7.9114,10.1935
283.67,7.91794,10.1905
283.87,7.92452,10.1864
284.07,7.93373,10.1802
284.271,7.93357,10.1744
284.471,7.93516,10.1694
284.671,7.93844,10.1608
284.871,7.94238,10.1524
285.072,7.9431,10.143
285.272,7.94674,10.134
285.472,7.95364,10.1231
285.673,7.9616,10.1089
285.873,7.97216,10.0987
286.073,7.98072,10.0889
286.274,7.98722,10.0807
286.474,7.99303,10.063
286.674,7.99891,10.0496
286.874,8.00409,10.0433
287.075,8.00879,10.041
287.275,8.01425,10.0381
287.475,8.01774,10.035
287.676,8.02042,10.0333
287.876,8.02042,10.0314
288.076,8.01926,10.0298
288.277,8.01803,10.0289
288.477,8.01755,10.0298
288.677,8.01751,10.0313
288.877,8.01776,10.0332
289.078,8.01582,10.0374
289.278,8.01412,10.0404
289.478,8.01645,10.0438
289.679,8.01965,10.0483
289.879,8.02322,10.0536
290.079,8.02499,10.0614
290.28,8.02026,10.07
290.48,8.01605,10.0705
290.68,8.01013,10.0835
290.88,8.00445,10.0947
291.081,7.99927,10.0991
291.281,7.99433,10.1093
291.481,7.99129,10.1225
291.682,7.98966,10.1342
291.882,7.98874,10.1463
292.082,7.98985,10.1587
292.283,7.99144,10.168
292.483,7.98883,10.1749
292.683,7.98732,10.1802
292.883,7.99304,10.1845
293.084,8.00177,10.188
293.284,8.00987,10.1786
293.484,8.01889,10.1747
293.685,8.02703,10.1668
293.885,8.03576,10.17
294.085,8.04299,10.1684
294.286,8.05011,10.1655
294.486,8.05496,10.163
294.686,8.05975,10.1514
294.886,8.06793,10.1486
295.087,8.07682,10.1463
295.287,8.08678,10.1441
295.487,8.09447,10.1423
295.688,8.09434,10.1411
295.888,8.0954,10.1357
296.088,8.09528,10.1334
296.289,8.09378,10.1321
296.489,8.091,10.1286
296.689,8.08832,10.1261
296.89,8.08444,10.1233
297.09,8.08353,10.1226
297.29,8.0824,10.1216
297.49,8.08373,10.121
297.691,8.08562,10.1221
297.891,8.08693,10.1232
298.091,8.08736,10.1223
298.292,8.08483,10.1219
298.492,8.08201,10.1212
298.692,8.07595,10.1208
298.892,8.07254,10.1194
299.093,8.07285,10.1175
299.293,8.07271,10.1163
299.493,8.07453,10.1167
299.694,8.07567,10.1183
299.894,8.07427,10.1192
300.094,8.07383,10.1219
300.295,8.07422,10.1244
300.495,8.07525,10.1296
300.695,8.07514,10.1338
300.896,8.07309,10.139
301.096,8.07233,10.1334
301.296,8.07182,10.1277
301.496,8.06537,10.1346
301.697,8.06182,10.1388
301.897,8.05809,10.145
302.097,8.05499,10.15
302.298,8.0527,10.1547
302.498,8.04405,10.1583
302.698,8.03905,10.1641
302.898,8.03526,10.1695
303.099,8.03406,10.1707
303.299,8.03845,10.1769
303.499,8.0417,10.1846
303.7,8.04741,10.1891
303.9,8.05078,10.1931
304.1,8.05543,10.1954
304.301,8.05838,10.1982
304.501,8.06158,10.2005
304.701,8.06237,10.2027
304.902,8.06613,10.205
305.102,8.07029,10.2046
305.302,8.07506,10.21
305.502,8.08009,10.2123
305.703,8.08517,10.2132
305.903,8.08924,10.2195
306.103,8.09357,10.2224
306.304,8.096,10.2246
306.504,8.09628,10.2279
306.704,8.09764,10.2303
306.905,8.10072,10.2342
307.105,8.10265,10.2358
307.305,8.08793,10.2353
307.505,8.07714,10.237
307.706,8.07472,10.2345
307.906,8.06475,10.2329
308.106,8.05461,10.2318
308.307,8.04519,10.2288
308.507,8.03472,10.2231
308.707,8.02616,10.2196
308.908,8.02074,10.2173
309.108,8.01405,10.211
309.308,8.00839,10.2037
309.508,7.99885,10.1928
309.709,7.99903,10.1827
309.909,8.00106,10.1731
310.109,8.00371,10.1616
310.31,8.0063,10.1496
310.51,8.00785,10.1375
310.71,8.0138,10.126
310.911,8.0189,10.1154
311.111,8.02732,10.1024
311.311,8.03804,10.0911
311.511,8.04854,10.086
311.712,8.05896,10.0825
311.912,8.06743,10.079
312.112,8.07101,10.0717
312.313,8.07741,10.0708
312.513,8.08263,10.0713
312.713,8.0857,10.071
312.914,8.08456,10.0736
313.114,8.08503,10.0766
313.314,8.08633,10.0784
313.515,8.08763,10.0817
313.715,8.08802,10.0863
313.915,8.08885,10.0892
314.115,8.08939,10.0961
314.316,8.08843,10.1012
314.516,8.08365,10.1075
314.716,8.07678,10.1144
314.917,8.06624,10.123
315.117,8.06061,10.1296
315.317,8.05233,10.1352
315.518,8.0451,10.1426
315.718,8.03741,10.1513
315.918,8.03118,10.1584
316.118,8.02479,10.1636
316.319,8.01665,10.1685
316.519,8.01209,10.1714
316.719,8.01079,10.1763
316.92,8.01031,10.1795
317.12,8.01248,10.184
317.32,8.01539,10.1859
317.521,8.01192,10.1864
317.721,8.01282,10.1852
317.921,8.01249,10.1856
318.121,8.01252,10.1887
318.322,8.01148,10.1914
318.522,8.00865,10.1935
318.722,8.01268,10.1946
318.923,8.01501,10.1963
319.123,8.01894,10.1987
319.323,8.02487,10.2014
319.524,8.03124,10.2021
319.724,8.03794,10.2035
319.924,8.04599,10.2033
320.124,8.05268,10.2019
320.325,8.05728,10.2011
320.525,8.0598,10.1992
320.725,8.06328,10.1965
320.926,8.06666,10.1941
321.126,8.07112,10.189
321.326,8.07487,10.183
321.527,8.07785,10.177
321.727,8.07737,10.1719
321.927,8.08073,10.168
322.127,8.08225,10.1627
322.328,8.0775,10.1586
322.528,8.0736,10.1558
322.728,8.06974,10.1531
322.929,8.06517,10.1514
323.129,8.06193,10.1492
323.329,8.06056,10.1489
323.53,8.05951,10.1434
323.73,8.05335,10.1409
323.93,8.05326,10.1407
324.13,8.05297,10.1405
324.331,8.04289,10.1408
324.531,8.04296,10.1429
324.731,8.04384,10.1465
324.932,8.04459,10.1516
325.132,8.04739,10.1547
325.332,8.05076,10.1596
325.533,8.05397,10.1668
325.733,8.05593,10.1751
325.933,8.05905,10.183
326.133,8.06115,10.1854
326.334,8.06382,10.1948
326.534,8.06661,10.2017
326.734,8.06787,10.1981
326.935,8.06242,10.2093
327.135,8.05189,10.2124
327.335,8.04861,10.221
327.536,8.0468,10.2308
327.736,8.04783,10.2348
327.936,8.04944,10.2429
328.136,8.05213,10.2515
328.337,8.05579,10.2588
328.537,8.06,10.2668
328.737,8.06527,10.2739
328.938,8.06861,10.2815
329.138,8.06784,10.2913
329.338,8.0693,10.2939
329.539,8.07252,10.2973
329.739,8.07489,10.2878
329.939,8.07617,10.2922
330.139,8.07632,10.293
330.34,8.07484,10.2942
330.54,8.07242,10.2942
330.74,8.06858,10.2925
330.941,8.06327,10.2905
331.141,8.0538,10.2867
331.341,8.04239,10.2813
331.541,8.03291,10.2753
331.742,8.02924,10.27
331.942,8.02608,10.2601
332.142,8.01996,10.2551
332.343,8.01342,10.2491
332.543,8.00552,10.2434
332.743,7.99625,10.2388
332.944,7.98712,10.2357
333.144,7.97981,10.2307
333.344,7.97394,10.2255
333.544,7.96874,10.2208
333.745,7.96387,10.2171
333.945,7.96111,10.2139
334.145,7.96084,10.213
334.346,7.96168,10.2115
334.546,7.96673,10.2128
334.746,7.96849,10.2134
334.947,7.9714,10.2154
335.147,7.97388,10.212
335.347,7.97959,10.2114
335.548,7.98846,10.2049
335.748,7.99782,10.2025
335.948,8.01138,10.1976
336.148,8.02487,10.1999
336.349,8.03379,10.195
336.549,8.03981,10.1972
336.749,8.04792,10.2
336.95,8.05497,10.2024
337.15,8.06345,10.2035
337.35,8.07234,10.1998
337.551,8.08078,10.2013
337.751,8.09025,10.2069
337.951,8.09611,10.2109
338.151,8.1024,10.2143
338.352,8.10812,10.2158
338.552,8.11694,10.2173
338.752,8.12376,10.2178
338.953,8.12999,10.2139
339.153,8.13521,10.2123
339.353,8.14057,10.2137
339.554,8.14542,10.2142
339.754,8.15126,10.2126
339.954,8.15702,10.2109
340.154,8.16175,10.2075
340.355,8.1656,10.2037
340.555,8.16814,10.2005
340.755,8.16819,10.1981
340.956,8.16662,10.1967
341.156,8.16357,10.1966
341.356,8.16101,10.1955
341.557,8.14989,10.194
341.757,8.13867,10.194
341.957,8.13078,10.1905
342.157,8.12562,10.1888
342.358,8.12137,10.185
342.558,8.12236,10.1831
342.758,8.12538,10.18
342.959,8.12776,10.179
343.159,8.13126,10.1757
343.359,8.13425,10.1714
343.56,8.13818,10.1685
343.76,8.1344,10.1655
343.96,8.12448,10.1652
344.161,8.11565,10.1628
344.361,8.10731,10.1593
344.561,8.09886,10.1589
344.762,8.08935,10.1586
344.962,8.08295,10.1627
345.162,8.07333,10.1642
345.362,8.06363,10.167
345.563,8.05369,10.1708
345.763,8.044,10.1725
345.963,8.03387,10.1719
346.164,8.02433,10.1725
346.364,8.01757,10.1751
346.564,8.01193,10.1664
346.764,8.00858,10.1725
346.965,8.00612,10.1737
347.165,8.00573,10.175
347.365,8.01291,10.1771
347.566,8.02047,10.1775
347.766,8.02752,10.1741
347.966,8.03574,10.1732
348.167,8.03683,10.1705
348.367,8.03461,10.1709
348.567,8.03355,10.169
348.768,8.03139,10.1677
348.968,8.02934,10.1703
349.168,8.02919,10.1736
349.368,8.02825,10.1719
349.569,8.02355,10.1746
349.769,8.02061,10.1766
349.969,8.01516,10.1763
350.17,8.01004,10.1765
350.37,8.00728,10.1775
350.57,8.00593,10.1764
350.771,8.00497,10.1754
350.971,8.00441,10.1742
351.171,8.0076,10.1708
351.371,8.00905,10.1653
351.572,8.01045,10.1611
351.772,8.01621,10.1539
351.972,8.02363,10.1489
352.173,8.02936,10.1428
352.373,8.03242,10.1386
352.573,8.03764,10.1346
352.774,8.04326,10.1325
352.974,8.04936,10.1279
353.174,8.05487,10.123
353.374,8.0572,10.1242
353.575,8.06038,10.1226
353.775,8.06308,10.1237
353.975,8.06559,10.1231
354.176,8.06729,10.1259
354.376,8.06988,10.1264
354.576,8.07243,10.129
354.777,8.07432,10.1323
354.977,8.07529,10.1278
355.177,8.07393,10.1296
355.377,8.07422,10.13
355.578,8.06725,10.132
355.778,8.06486,10.135
355.978,8.06543,10.1374
356.179,8.06507,10.1388
356.379,8.0621,10.1391
356.579,8.05694,10.1384
356.78,8.04921,10.1387
356.98,8.0409,10.142
357.18,8.03164,10.1418
357.38,8.02274,10.1444
357.581,8.0141,10.1476
357.781,8.0072,10.1482
357.981,8.0005,10.1512
358.182,7.99392,10.1525
358.382,7.98855,10.1542
358.582,7.983,10.1597
358.782,7.97844,10.1606
358.983,7.97604,10.1621
359.183,7.97245,10.1637
359.383,7.97118,10.1606
359.584,7.96916,10.1607
359.784,7.96824,10.1589
359.984,7.96733,10.1578
360.185,7.96676,10.156
360.385,7.96409,10.1546
360.585,7.96203,10.1468
360.785,7.95854,10.1447
360.986,7.95759,10.1415
361.186,7.95839,10.1369
361.386,7.95643,10.1315
361.587,7.95766,10.1186
361.787,7.9573,10.1118
361.987,7.95785,10.1043
362.188,7.95993,10.0982
362.388,7.96209,10.0923
362.588,7.96777,10.0771
362.788,7.97422,10.0712
362.989,7.97981,10.0614
363.189,7.98566,10.0541
363.389,7.98918,10.0453
363.59,7.99142,10.0383
363.79,7.99272,10.034
363.99,7.99412,10.0294
364.191,7.99553,10.0234
364.391,7.99801,10.02
364.591,7.99997,10.0187
364.792,8.0027,10.017
364.992,8.00807,10.0175
365.192,8.01155,10.0171
365.392,8.01211,10.0192
365.593,8.01355,10.0214
365.793,8.01621,10.0256
365.993,8.01393,10.0235
366.194,8.01548,10.0242
366.394,8.01788,10.028
366.594,8.0249,10.0278
366.795,8.03105,10.0323
366.995,8.03776,10.0362
367.195,8.04329,10.0419
367.395,8.0477,10.0506
367.596,8.05003,10.0608
367.796,8.05001,10.0679
367.996,8.04708,10.0749
368.197,8.04703,10.0748
368.397,8.04656,10.0805
368.597,8.04646,10.0852
368.798,8.04406,10.0905
368.998,8.04127,10.0944
369.198,8.0389,10.0967
369.398,8.03657,10.0945
369.599,8.03518,10.0979
369.799,8.02704,10.0956
369.999,8.02584,10.0943
370.2,8.02497,10.0938
370.4,8.02417,10.0918
370.6,8.02368,10.091
370.8,8.01284,10.0795
371.001,8.00807,10.0759
371.201,8.00678,10.0737
371.401,8.00391,10.07
371.602,7.99905,10.0641
371.802,7.99703,10.0609
372.002,7.99492,10.0584
372.203,7.9955,10.0559
372.403,7.9924,10.0537
372.603,7.98405,10.0512
372.804,7.9779,10.0478
373.004,7.96977,10.0426
373.204,7.96041,10.0402
373.404,7.95088,10.0362
373.605,7.94642,10.0287
373.805,7.94444,10.0219
374.005,7.944,10.0137
374.206,7.94159,10.0072
374.406,7.94104,10.0025
374.606,7.94106,9.99914
374.807,7.9412,9.99588
375.007,7.9404,9.99109
375.207,7.94034,9.98878
375.407,7.9426,9.96791
375.608,7.94696,9.96839
375.808,7.95433,9.96993
376.008,7.96589,9.96798
376.209,7.97662,9.96529
376.409,7.98677,9.9691
376.609,7.99552,9.97446
376.81,8.00328,9.97212
377.01,8.00935,9.97412
377.21,8.01602,9.96648
377.411,8.02322,9.97224
377.611,8.0295,9.97881
377.811,8.03527,9.98855
378.012,8.03985,9.99766
378.212,8.04278,9.99959
378.412,8.04414,10.0033
378.612,8.04599,10.0102
378.813,8.04799,10.0181
379.013,8.04922,10.0262
379.213,8.05152,10.0358
379.414,8.05596,10.0428
379.614,8.05607,10.0478
379.814,8.04734,10.0487
380.015,8.0418,10.0524
380.215,8.03639,10.0542
380.415,8.03064,10.0545
380.615,8.02552,10.0578
380.816,8.02069,10.0597
381.016,8.01588,10.0621
381.216,8.01119,10.0642
381.417,8.00553,10.0676
381.617,8.00249,10.0731
381.817,7.99797,10.0786
382.018,7.99323,10.0807
382.218,7.99023,10.087
382.418,7.98664,10.0815
382.618,7.98507,10.0905
382.819,7.98583,10.0857
383.019,7.98866,10.0931
383.219,7.99036,10.0992
383.42,7.99232,10.1001
383.62,7.9906,10.1
383.82,7.99406,10.1058
384.021,7.99833,10.1097
384.221,8.00199,10.112
384.421,8.0046,10.1117
384.621,8.00804,10.1062
384.822,8.01387,10.104
385.022,8.01876,10.1013
385.222,8.02105,10.0969
385.423,8.02249,10.095
385.623,8.02407,10.0931
385.823,8.02749,10.0823
386.024,8.02888,10.0805
386.224,8.02836,10.0797
386.424,8.02233,10.0769
386.624,8.02201,10.0751
386.825,8.02259,10.0704
387.025,8.01798,10.0684
387.225,8.01245,10.0693
387.426,8.01234,10.0635
387.626,8.0169,10.0656
387.826,8.02274,10.0655
388.027,8.02766,10.0666
388.227,8.02809,10.0642
388.427,8.03099,10.0713
388.627,8.03307,10.075
388.828,8.03531,10.0792
389.028,8.03774,10.0832
389.228,8.03833,10.0891
389.429,8.03711,10.0961
389.629,8.03099,10.1026
389.829,8.03139,10.1113
390.03,8.0277,10.0992
390.23,8.02571,10.1107
390.43,8.02306,10.1211
390.63,8.01978,10.1286
390.831,8.01579,10.1343
391.031,8.01231,10.1474
391.231,8.01094,10.1545
391.432,8.00922,10.1587
391.632,8.00742,10.1643
391.832,8.00125,10.1665
392.033,8.00064,10.1753
392.233,8.00124,10.1799
392.433,8.00298,10.1842
392.633,7.99966,10.1749
392.834,8.00381,10.1706
393.034,8.00886,10.1721
393.234,8.01191,10.1729
393.435,8.01209,10.1704
393.635,8.01261,10.167
393.835,8.01066,10.1657
394.036,8.01012,10.1654
394.236,8.00844,10.1659
394.436,8.00603,10.1646
394.636,8.00183,10.1664
394.837,7.99798,10.1596
395.037,7.99359,10.1478
395.237,7.99407,10.1413
395.438,7.9944,10.1343
395.638,7.99377,10.1234
395.838,7.9935,10.12
396.039,7.99531,10.1149
396.239,7.99371,10.1104
396.439,7.99071,10.1062
396.639,7.97764,10.1036
396.84,7.97554,10.0945
397.04,7.97395,10.0911
397.24,7.97539,10.0879
397.441,7.97659,10.0855
397.641,7.97857,10.0835
