time,OS,RL
111.156,8.42407,9.53423
111.356,8.41818,9.5357
111.557,8.41519,9.53641
111.757,8.4131,9.53722
111.957,8.41359,9.53505
112.158,8.412,9.53862
112.358,8.41005,9.54181
112.558,8.4069,9.54085
112.759,8.40634,9.54289
112.959,8.4047,9.54678
113.159,8.40333,9.55137
113.359,8.39231,9.55711
113.56,8.39223,9.56048
113.76,8.39376,9.56102
113.96,8.39603,9.56923
114.161,8.39376,9.57536
114.361,8.39908,9.58207
114.561,8.40504,9.59023
114.762,8.41158,9.59975
114.962,8.42,9.60755
115.162,8.4271,9.61746
115.363,8.4307,9.62669
115.563,8.43546,9.6351
115.763,8.44246,9.64082
115.964,8.44709,9.64906
116.164,8.44014,9.65686
116.364,8.43299,9.66158
116.564,8.42843,9.67
116.765,8.42667,9.67642
116.965,8.42425,9.6813
117.165,8.4215,9.68633
117.366,8.41746,9.69055
117.566,8.41582,9.69094
117.766,8.41345,9.69254
117.967,8.41254,9.69199
118.167,8.41042,9.69133
118.403,8.40628,9.69163
118.604,8.41035,9.68795
118.804,8.41312,9.68386
119.004,8.41886,9.67939
119.205,8.4244,9.67272
119.405,8.42937,9.66823
119.605,8.43468,9.66005
119.805,8.43717,9.65253
120.006,8.43493,9.64688
120.206,8.43174,9.62814
120.406,8.43127,9.62717
120.607,8.43297,9.62101
120.807,8.43375,9.61544
121.007,8.43276,9.60983
121.208,8.43213,9.60105
121.408,8.43254,9.59365
121.608,8.43415,9.58675
121.809,8.43485,9.58078
122.009,8.43701,9.5755
122.209,8.43847,9.57388
122.41,8.4422,9.57133
122.61,8.44613,9.56924
122.81,8.44827,9.56835
123.01,8.45147,9.56445
123.211,8.45184,9.56431
123.411,8.45323,9.56034
123.611,8.45337,9.56432
123.812,8.45372,9.56805
124.012,8.45475,9.57044
124.212,8.45753,9.5742
124.413,8.45742,9.57789
124.613,8.45377,9.58455
124.813,8.44447,9.59295
125.014,8.43743,9.59999
125.214,8.42946,9.60844
125.414,8.42589,9.61816
125.615,8.41988,9.62712
125.815,8.41468,9.6389
126.015,8.40936,9.65196
126.215,8.403,9.66553
126.416,8.39805,9.67981
126.616,8.39105,9.69236
126.816,8.37983,9.70701
127.017,8.36894,9.72103
127.217,8.35828,9.73311
127.417,8.34943,9.74283
127.618,8.34098,9.75367
127.818,8.33391,9.76391
128.018,8.32021,9.77461
128.219,8.31043,9.78154
128.419,8.3017,9.78713
128.619,8.29216,9.79165
128.819,8.28269,9.79424
129.02,8.27425,9.79203
129.22,8.266,9.78686
129.42,8.25688,9.78139
129.621,8.25044,9.77773
129.821,8.24299,9.77233
130.024,8.2341,9.76578
130.224,8.22453,9.76048
130.425,8.22611,9.75496
130.625,8.22589,9.74905
130.825,8.22753,9.74253
131.026,8.22856,9.73745
131.226,8.23702,9.73112
131.426,8.24512,9.72412
131.627,8.2553,9.71682
131.827,8.2656,9.71113
132.027,8.27566,9.7052
132.228,8.28934,9.69107
132.428,8.30191,9.68728
132.628,8.30807,9.68067
132.828,8.30982,9.67732
133.029,8.31283,9.67617
133.229,8.31154,9.67426
133.429,8.31205,9.67504
133.63,8.31058,9.67492
133.83,8.31287,9.67585
134.03,8.31662,9.67663
134.231,8.3229,9.67632
134.431,8.32951,9.67388
134.631,8.32623,9.67353
134.832,8.32514,9.67343
135.032,8.32286,9.67229
135.232,8.3196,9.67251
135.432,8.32045,9.67107
135.633,8.32348,9.6704
135.833,8.32044,9.66853
136.033,8.32103,9.66852
136.234,8.326,9.66778
136.434,8.33594,9.66759
136.634,8.33128,9.66457
136.835,8.33001,9.66762
137.035,8.32778,9.67039
137.235,8.32496,9.67446
137.436,8.32383,9.67832
137.636,8.32832,9.68357
137.836,8.33231,9.68992
138.037,8.33413,9.69524
138.237,8.33468,9.69969
138.437,8.33181,9.70441
138.638,8.33083,9.71191
138.838,8.33348,9.72187
139.038,8.33518,9.72913
139.239,8.33691,9.72777
139.439,8.33811,9.73142
139.639,8.33794,9.74044
139.84,8.33717,9.74977
140.04,8.3363,9.75793
140.24,8.32748,9.76579
140.44,8.31419,9.77128
140.641,8.30813,9.78034
140.841,8.30386,9.78893
141.041,8.30321,9.79264
141.242,8.28722,9.79775
141.442,8.28517,9.79621
141.642,8.28187,9.79615
141.843,8.26573,9.79702
142.043,8.24531,9.79753
142.243,8.23497,9.79527
142.444,8.22838,9.7888
142.644,8.22168,9.78482
142.844,8.21458,9.78329
143.044,8.20671,9.77944
143.245,8.19961,9.77248
143.445,8.19549,9.76568
143.645,8.19031,9.75834
143.846,8.18677,9.74833
144.046,8.18492,9.73812
144.246,8.18358,9.72753
144.447,8.18347,9.71531
144.647,8.18445,9.70299
144.847,8.18413,9.68324
145.048,8.17928,9.67304
145.248,8.17549,9.65085
145.448,8.17382,9.64663
145.648,8.17439,9.63886
145.849,8.17391,9.62962
146.05,8.17008,9.62151
146.25,8.16793,9.61719
146.451,8.16502,9.60998
146.651,8.16373,9.60397
146.851,8.15963,9.60254
147.052,8.15787,9.60168
147.252,8.15529,9.59961
147.452,8.15534,9.59757
147.653,8.15817,9.59798
147.853,8.16176,9.59779
148.053,8.16313,9.59936
148.254,8.16534,9.60021
148.454,8.16748,9.60284
148.654,8.17009,9.60643
148.854,8.17189,9.61167
149.055,8.17481,9.61393
149.255,8.17705,9.61918
149.455,8.17727,9.62382
149.656,8.17699,9.63014
149.856,8.17519,9.63431
150.056,8.16884,9.64224
150.257,8.1732,9.65057
150.457,8.1788,9.65759
150.657,8.18284,9.66442
150.858,8.18638,9.67068
151.058,8.18902,9.67009
151.258,8.17812,9.6839
151.459,8.1751,9.68705
151.659,8.176,9.69635
151.859,8.18151,9.70559
152.06,8.18582,9.71364
152.26,8.17759,9.72188
152.46,8.16671,9.73183
152.661,8.15689,9.73925
152.861,8.14916,9.74781
153.061,8.14213,9.75387
153.261,8.14014,9.75741
153.462,8.13831,9.75699
153.662,8.14534,9.75801
153.862,8.15126,9.75715
154.063,8.15759,9.7462
154.263,8.15726,9.74435
154.463,8.15484,9.73862
154.664,8.15988,9.73239
154.864,8.16772,9.72975
155.064,8.17599,9.72305
155.265,8.17768,9.71654
155.465,8.18151,9.7114
155.665,8.18195,9.70188
155.865,8.18176,9.69505
156.066,8.18013,9.68874
156.266,8.17779,9.67996
156.466,8.17664,9.6726
156.667,8.17808,9.66571
156.867,8.18052,9.65696
157.067,8.18134,9.64964
157.268,8.18119,9.63596
157.468,8.18289,9.62811
157.668,8.18825,9.61954
157.869,8.19288,9.61101
158.069,8.19684,9.60072
158.269,8.19713,9.59275
158.47,8.19547,9.58443
158.67,8.19514,9.57795
158.878,8.18596,9.57003
159.078,8.18974,9.5643
159.279,8.1879,9.56001
159.479,8.18709,9.55618
159.679,8.18643,9.55352
159.88,8.18465,9.55473
160.08,8.1844,9.55437
160.28,8.18212,9.55379
160.481,8.18202,9.55618
160.681,8.18275,9.55895
160.881,8.18465,9.563
161.082,8.18752,9.5682
161.282,8.19003,9.57431
161.482,8.19455,9.57952
161.682,8.20142,9.5856
161.883,8.20895,9.59189
162.083,8.21743,9.59846
162.283,8.22339,9.60566
162.484,8.22587,9.61331
162.684,8.22649,9.62021
162.884,8.22687,9.62787
163.085,8.21344,9.62461
163.285,8.20788,9.63478
163.485,8.21057,9.64327
163.686,8.21327,9.64901
163.886,8.21369,9.65644
164.086,8.21518,9.66203
164.287,8.21185,9.66701
164.487,8.21493,9.67337
164.687,8.21856,9.6799
164.887,8.21676,9.68091
165.088,8.21137,9.68706
165.288,8.20622,9.6913
165.488,8.20099,9.69587
165.689,8.19432,9.69638
165.889,8.1879,9.7008
166.089,8.18445,9.70396
166.29,8.18103,9.70287
166.49,8.17894,9.70066
166.69,8.17962,9.69632
166.891,8.18024,9.69132
167.091,8.17884,9.68517
167.291,8.18003,9.67566
167.491,8.1814,9.66932
167.692,8.1829,9.66102
167.892,8.18045,9.6531
168.092,8.18038,9.64339
168.293,8.18019,9.63421
168.501,8.18327,9.62543
168.701,8.17999,9.61457
168.902,8.18091,9.60582
169.102,8.18014,9.59463
169.302,8.18052,9.58341
169.503,8.18058,9.5744
169.703,8.18427,9.55871
169.903,8.1865,9.54739
170.104,8.18814,9.53843
170.304,8.18923,9.53057
170.504,8.1881,9.52469
170.705,8.18979,9.51857
170.905,8.18622,9.5106
171.105,8.18921,9.50904
171.305,8.18893,9.50526
171.506,8.18826,9.50526
171.706,8.18402,9.50676
171.906,8.18331,9.50525
172.107,8.18519,9.50793
172.307,8.18527,9.513
172.507,8.18436,9.51859
172.708,8.183,9.51396
172.908,8.17868,9.52833
173.108,8.17513,9.53633
173.309,8.17281,9.54731
173.509,8.16573,9.55734
173.709,8.16179,9.56872
173.91,8.15945,9.58137
174.11,8.15925,9.59477
174.31,8.16063,9.60905
174.511,8.16185,9.62509
174.711,8.16584,9.63914
174.911,8.164,9.64268
175.111,8.16266,9.66203
175.312,8.15845,9.67377
175.512,8.15632,9.68445
175.712,8.1534,9.69539
175.913,8.15199,9.70172
176.113,8.1513,9.70787
176.313,8.1502,9.7089
176.514,8.14962,9.71037
176.714,8.15105,9.71366
176.914,8.15171,9.71679
177.115,8.15292,9.71724
177.315,8.155,9.72031
177.515,8.15053,9.72167
177.716,8.14406,9.72064
177.916,8.1393,9.72062
178.116,8.13548,9.72034
178.324,8.13152,9.71806
178.524,8.13398,9.71418
178.725,8.13914,9.7107
178.925,8.14476,9.70729
179.125,8.15122,9.70208
179.326,8.158,9.6949
179.526,8.16318,9.68424
179.726,8.16758,9.67693
179.927,8.17224,9.66761
180.127,8.17469,9.65888
180.327,8.1766,9.64909
180.528,8.17847,9.64125
180.728,8.1763,9.63372
180.928,8.17442,9.62487
181.128,8.17013,9.61319
181.329,8.16324,9.60137
181.529,8.15688,9.5939
181.729,8.15023,9.58689
181.93,8.14459,9.58153
182.13,8.13911,9.57643
182.33,8.13395,9.5684
182.531,8.12941,9.56745
182.731,8.12602,9.56598
182.931,8.12381,9.56646
183.132,8.12309,9.56699
183.332,8.12365,9.56706
183.532,8.12842,9.56903
183.733,8.12972,9.57302
183.933,8.13337,9.57643
184.133,8.13736,9.58418
184.333,8.14245,9.5926
184.534,8.1462,9.59852
184.734,8.14603,9.60121
184.934,8.14986,9.6105
185.135,8.15418,9.62014
185.335,8.15936,9.63284
185.535,8.16544,9.64902
185.736,8.17335,9.66019
185.936,8.17647,9.67672
186.136,8.17762,9.69143
186.337,8.18086,9.70596
186.537,8.18648,9.71861
186.737,8.19444,9.72599
186.937,8.19962,9.73507
187.138,8.20304,9.74297
187.338,8.20822,9.74909
187.539,8.21102,9.75535
187.739,8.20856,9.76088
187.939,8.20946,9.76322
188.139,8.21247,9.76455
188.34,8.2185,9.76509
188.54,8.22616,9.76425
188.74,8.23361,9.7617
188.941,8.24083,9.75739
189.141,8.24398,9.75289
189.341,8.25119,9.74702
189.542,8.25976,9.7416
189.742,8.26342,9.73598
189.942,8.27189,9.72997
190.143,8.27836,9.72321
190.343,8.27895,9.71647
190.543,8.27819,9.70514
190.743,8.27832,9.69785
190.944,8.27744,9.68703
191.144,8.27625,9.68004
191.344,8.27424,9.67081
191.545,8.27375,9.66298
191.745,8.27223,9.64753
191.945,8.27489,9.6377
192.146,8.276,9.62983
192.346,8.27827,9.62404
192.546,8.28162,9.61794
192.747,8.28466,9.61118
192.947,8.28619,9.60015
193.147,8.29008,9.59589
193.348,8.29675,9.59025
193.548,8.30234,9.58557
193.748,8.30676,9.5794
193.948,8.31543,9.57407
194.149,8.31926,9.57024
