time,OS,RL
94.0319,13.2999,13.3273
94.2323,13.2919,13.3302
94.4438,13.2885,13.3369
94.6443,13.2887,13.3419
94.8448,13.2909,13.3472
95.0453,13.298,13.3539
95.2457,13.3063,13.3615
95.4462,13.3157,13.3698
95.6467,13.3296,13.3782
95.8472,13.3497,13.3871
96.0477,13.3681,13.3946
96.2481,13.386,13.4006
96.4486,13.4056,13.4072
96.649,13.4224,13.4138
96.8494,13.4322,13.4202
97.0499,13.4375,13.428
97.2503,13.4441,13.4274
97.4507,13.4503,13.4323
97.6512,13.4586,13.4376
97.8516,13.4683,13.4414
98.052,13.4768,13.4475
98.2524,13.4845,13.4502
98.4528,13.4885,13.4516
98.6532,13.4893,13.4513
98.8537,13.4879,13.4477
99.0542,13.4844,13.4418
99.2546,13.4782,13.4325
99.455,13.4727,13.4207
99.6554,13.4631,13.4086
99.8558,13.4507,13.3972
100.056,13.4373,13.3853
100.257,13.4244,13.3744
100.457,13.4128,13.3649
100.658,13.4035,13.3544
100.858,13.3958,13.3465
101.058,13.3885,13.3392
101.259,13.3801,13.3354
101.459,13.3703,13.3315
101.66,13.3616,13.3282
101.86,13.353,13.3269
102.061,13.3457,13.3261
102.261,13.3411,13.3268
102.461,13.3414,13.3291
102.662,13.3452,13.3303
102.862,13.3561,13.3312
103.063,13.3581,13.3356
103.263,13.3587,13.3418
103.464,13.3565,13.3486
103.664,13.3515,13.356
103.865,13.3482,13.3631
104.065,13.3481,13.372
104.265,13.3507,13.3819
104.466,13.3548,13.3934
104.666,13.3601,13.4021
104.867,13.366,13.4106
105.067,13.3752,13.4197
105.268,13.3862,13.4276
105.468,13.3965,13.4337
105.668,13.4067,13.4395
105.869,13.4217,13.4422
106.069,13.4332,13.4453
106.27,13.444,13.4474
106.47,13.4465,13.4483
106.671,13.4422,13.4482
106.871,13.4389,13.4468
107.072,13.4346,13.4424
107.272,13.4328,13.4384
107.473,13.4304,13.4336
107.673,13.4287,13.4273
107.874,13.426,13.4221
108.074,13.4235,13.4144
108.275,13.4183,13.4052
108.475,13.411,13.3967
108.676,13.4041,13.3904
108.876,13.4007,13.3841
109.077,13.3974,13.3777
109.277,13.3923,13.3715
109.478,13.3857,13.367
109.678,13.3796,13.3649
109.878,13.3739,13.3642
110.079,13.3698,13.3636
110.279,13.3643,13.3663
110.48,13.3625,13.3687
110.68,13.3641,13.3736
110.881,13.3693,13.3804
111.081,13.3768,13.386
111.281,13.3815,13.3955
111.482,13.3867,13.4043
111.682,13.3873,13.4116
111.883,13.3893,13.4188
112.083,13.3965,13.424
112.284,13.4065,13.4287
112.484,13.4184,13.4331
112.685,13.4236,13.4359
112.885,13.431,13.4391
113.085,13.4338,13.4401
113.286,13.4378,13.4383
113.486,13.445,13.4391
113.687,13.452,13.4368
113.887,13.4571,13.4332
114.088,13.4627,13.4283
114.288,13.4678,13.4217
114.489,13.4704,13.413
114.689,13.4703,13.4061
114.89,13.4697,13.4004
